"[all run data]","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters"
,"64","75","138","30","25","277","355","38","116","25","300","78","45","30","333","138","490","1261","65","32","89","69","128","2055","98","27","370","220","153","903"
,"63","75","139","30","25","285","359","38","117","23","303","78","45","31","342","142","501","1286","63","31","88","70","128","2160","98","27","384","232","152","941"
,"62","77","141","30","24","291","364","38","120","23","306","78","45","32","347","141","513","1335","64","31","90","70","127","2267","100","27","394","241","149","974"
,"62","76","142","30","24","298","374","38","120","22","309","79","44","32","349","139","518","1387","66","31","92","68","128","2375","103","27","409","247","155","1020"
,"61","74","146","31","25","302","376","38","118","22","318","81","44","32","355","139","529","1432","67","31","93","68","131","2479","108","27","421","261","159","1060"
,"61","72","152","32","25","306","390","38","119","22","330","81","45","33","365","138","546","1470","67","31","94","69","134","2587","112","27","435","266","164","1105"
,"61","72","154","34","24","306","401","38","115","22","335","82","45","33","382","139","557","1514","67","30","97","69","134","2703","113","27","448","270","165","1154"
,"61","72","153","33","24","308","406","38","115","22","344","84","46","33","382","138","566","1565","69","30","98","69","136","2850","115","27","459","278","167","1203"
,"61","72","151","33","24","311","410","39","115","21","350","86","44","33","396","140","584","1617","69","30","100","70","138","2989","119","27","469","286","168","1256"
,"61","72","150","34","24","310","410","39","115","21","358","85","44","33","410","140","597","1680","73","30","100","70","139","3155","118","27","482","293","172","1305"
,"63","72","151","35","24","309","412","38","115","21","374","86","44","33","412","140","606","1733","74","30","100","71","143","3289","118","27","493","298","175","1367"
,"62","72","153","36","24","309","411","38","112","21","384","87","44","33","423","143","626","1795","77","29","101","73","144","3450","117","27","502","302","178","1419"
,"61","73","151","37","24","309","415","38","114","21","389","88","44","33","440","142","641","1861","77","29","100","73","149","3620","118","27","516","310","180","1476"
,"59","73","148","37","24","309","420","38","112","21","403","88","44","33","446","143","661","1922","77","30","101","75","153","3812","118","27","526","320","186","1555"
,"60","73","147","38","24","310","425","38","113","21","415","88","44","33","453","144","683","1985","81","31","103","75","161","4024","124","27","540","328","196","1626"
,"60","72","148","39","24","308","435","38","115","21","430","90","44","33","464","145","710","2050","85","30","101","75","166","4232","125","27","549","335","202","1692"
,"60","72","150","40","23","311","441","38","116","21","448","90","44","33","482","147","737","2119","88","32","103","75","170","4476","127","27","561","343","205","1753"
,"60","72","146","40","23","310","450","37","118","21","465","89","44","32","504","152","769","2181","90","32","105","75","175","4673","127","27","580","349","212","1844"
,"60","70","146","40","23","306","455","35","117","20","480","87","42","30","524","149","788","2250","90","33","106","74","181","4899","127","27","586","359","221","1925"
,"59","71","147","41","23","303","469","35","116","20","505","87","42","28","545","150","811","2321","91","34","105","74","185","5156","127","26","604","367","222","2014"
,"59","70","147","41","23","309","474","35","114","20","516","87","41","28","554","152","832","2405","92","34","106","76","186","5419","127","26","631","377","226","2098"
,"58","70","149","40","23","304","491","35","114","20","534","87","41","28","567","154","857","2489","93","35","105","78","187","5701","126","26","644","383","232","2200"
,"58","70","151","40","23","307","493","35","115","20","552","89","41","28","578","158","884","2570","95","35","106","78","191","5995","126","26","667","394","234","2285"
,"58","70","153","40","24","308","504","35","117","20","568","89","41","28","589","158","931","2668","93","35","103","82","194","6369","126","26","694","401","236","2386"
,"58","70","154","41","25","311","520","35","118","20","588","87","41","28","609","162","978","2776","97","37","103","83","196","6729","127","26","705","409","242","2485"
,"57","70","156","41","25","315","532","35","118","20","606","87","41","28","625","164","1022","2885","96","38","103","87","204","7105","127","26","721","419","249","2603"
,"56","68","156","43","25","317","546","34","118","20","620","87","41","28","641","164","1069","3024","96","39","105","88","207","7538","125","25","744","431","249","2706"
,"54","67","157","44","25","326","556","32","116","20","638","87","42","28","655","167","1104","3153","100","39","104","91","208","7967","126","25","761","439","254","2829"
,"54","67","156","43","25","325","564","32","116","18","658","87","43","28","673","167","1156","3287","100","40","103","93","212","8409","129","26","778","446","259","2952"
,"54","67","156","43","25","330","577","32","116","18","682","88","43","28","698","171","1211","3425","100","40","101","93","215","8921","133","28","803","453","260","3084"
,"54","68","159","43","25","332","588","33","115","18","705","90","44","28","717","172","1254","3559","100","40","105","91","217","9472","132","29","830","466","263","3226"
,"54","69","159","43","26","341","596","34","114","18","730","89","43","28","736","175","1312","3713","102","40","110","93","219",,"130","30","856","486","267","3364"
,"53","69","160","44","26","348","609","33","114","18","761","90","43","28","757","177","1357","3881","107","40","111","94","226",,"131","33","883","498","268","3507"
,"53","70","161","45","26","348","628","33","113","18","792","88","43","28","773","181","1410","4047","111","40","114","94","226",,"134","33","916","511","267","3677"
,"53","72","159","42","26","351","641","34","114","18","825","88","44","28","796","185","1474","4218","115","40","115","94","237",,"137","34","942","518","267","3857"
,"53","72","160","42","26","355","660","34","113","18","866","90","44","28","821","186","1540","4412","117","40","117","97","241",,"136","34","974","534","263","4016"
,"53","73","163","42","25","362","679","35","113","18","908","89","44","28","849","187","1602","4604","120","40","121","100","243",,"137","34","1004","553","261","4187"
,"52","73","167","42","25","368","706","34","114","18","938","90","43","28","878","187","1667","4819","121","43","123","102","248",,"140","34","1055","566","259","4371"
,"53","71","171","43","25","378","730","34","113","18","979","90","43","29","901","186","1740","5074","123","48","125","101","256",,"142","34","1082","580","267","4584"
,"53","72","174","44","25","386","750","35","113","18","1014","90","42","29","931","187","1812","5304","125","48","131","101","264",,"144","34","1111","603","278","4788"
,"53","74","179","44","25","393","773","35","109","18","1055","90","42","29","953","187","1886","5569","128","49","136","102","265",,"147","35","1148","616","281","5008"
,"53","74","179","44","24","400","799","35","108","18","1102","88","42","29","982","190","1979","5841","129","50","140","102","271",,"150","35","1187","632","285","5240"
,"53","74","182","44","24","408","830","36","108","18","1152","88","41","29","1000","193","2085","6125","130","52","145","107","283",,"153","36","1227","655","292","5435"
,"53","74","186","45","24","417","851","37","107","18","1198","89","40","29","1026","194","2195","6422","131","55","146","108","296",,"157","37","1281","675","303","5709"
,"53","74","189","46","24","424","888","37","108","18","1243","92","40","29","1066","195","2301","6776","130","55","151","105","305",,"157","38","1321","694","307","5983"
,"53","73","188","47","24","432","919","38","108","19","1310","94","39","29","1100","196","2443","7134","130","55","154","106","321",,"161","38","1372","718","313","6244"
,"53","73","191","47","24","442","950","38","108","20","1368","93","39","29","1138","194","2565","7547","130","55","159","107","329",,"161","39","1417","723","316","6539"
,"52","73","197","48","24","451","986","37","108","20","1424","94","38","29","1180","193","2679","7951","131","55","161","108","343",,"163","39","1463","744","321","6860"
,"52","72","200","48","25","463","1012","37","107","20","1489","94","37","29","1228","193","2835","8421","131","56","166","109","357",,"162","39","1530","772","328","7185"
,"51","70","197","48","24","468","1054","37","107","20","1560","96","37","29","1271","195","3001","8933","129","55","171","109","369",,"161","40","1584","797","334","7507"
,"52","70","198","48","24","467","1095","37","109","20","1627","95","37","29","1320","199","3177","9442","131","56","174","109","381",,"161","40","1634","818","346","7863"
,"52","70","199","49","24","474","1134","37","109","20","1709","97","37","29","1367","200","3343","9961","131","56","180","114","399",,"165","40","1703","849","349","8242"
,"52","70","199","49","24","483","1172","38","111","20","1788","99","37","29","1431","208","3536",,"129","55","183","114","412",,"164","40","1766","886","357","8642"
,"50","70","197","48","24","494","1214","38","112","20","1858","101","37","30","1494","214","3747",,"129","55","183","113","420",,"164","40","1842","905","362","9075"
,"49","70","192","47","24","502","1243","40","110","20","1934","103","37","30","1548","218","3978",,"131","54","186","116","435",,"166","40","1927","954","365","9529"
,"49","69","188","46","24","510","1281","40","113","20","2033","106","37","30","1596","225","4220",,"131","54","184","118","446",,"170","39","2022","1002","379","9988"
,"49","69","189","46","24","519","1314","39","116","19","2133","106","37","30","1649","230","4494",,"132","54","187","122","462",,"170","39","2117","1049","390",
,"49","70","190","46","23","524","1354","38","113","19","2239","107","37","29","1723","231","4782",,"132","54","192","127","472",,"172","38","2211","1092","402",
,"48","73","189","46","22","534","1410","38","115","19","2353","109","38","29","1784","237","5088",,"130","55","199","134","494",,"178","38","2330","1125","412",
,"47","73","191","45","22","548","1466","38","113","19","2467","110","38","29","1867","243","5428",,"131","55","204","137","508",,"181","38","2442","1177","417",
,"47","74","193","43","22","562","1524","39","116","18","2583","109","37","29","1930","241","5793",,"132","56","210","140","526",,"185","39","2570","1234","429",
,"47","74","197","43","22","575","1586","40","120","18","2724","108","38","29","2003","247","6180",,"133","57","221","142","541",,"189","39","2685","1283","439",
,"47","74","198","43","22","590","1662","40","119","18","2876","110","38","29","2088","249","6618",,"136","56","230","143","558",,"194","38","2812","1338","448",
,"46","73","198","42","22","613","1724","40","123","19","3019","111","39","28","2172","252","7071",,"135","55","237","147","565",,"194","38","2942","1400","460",
,"46","73","195","42","22","628","1776","40","124","19","3152","112","39","28","2260","253","7597",,"135","55","248","150","577",,"199","38","3084","1448","479",
,"45","74","197","42","22","648","1846","40","130","20","3316","112","40","28","2349","255","8122",,"135","55","258","155","592",,"200","38","3250","1504","492",
,"45","78","197","42","22","669","1921","41","131","21","3494","112","40","27","2440","259","8737",,"137","55","266","156","612",,"202","38","3409","1575","510",
,"46","77","199","42","22","694","1999","41","133","21","3671","112","40","27","2525","264","9409",,"139","56","273","159","632",,"204","38","3585","1648","514",
,"46","76","200","42","22","706","2063","40","137","21","3854","111","40","26","2614","266",,,"139","56","283","160","645",,"205","36","3752","1724","534",
,"47","78","203","42","22","722","2151","40","139","21","4045","112","40","26","2720","269",,,"141","56","292","162","661",,"211","36","3967","1801","550",
,"47","78","201","42","22","732","2217","40","141","21","4254","112","39","28","2832","276",,,"143","56","300","162","680",,"217","36","4172","1889","565",
,"47","78","203","42","22","745","2304","42","145","21","4499","116","39","29","2966","282",,,"145","57","308","169","703",,"221","36","4378","1971","578",
,"45","79","208","42","22","766","2382","42","149","22","4737","119","41","28","3101","290",,,"147","59","310","172","729",,"224","36","4614","2051","599",
,"47","77","208","42","22","785","2479","42","153","22","5026","119","43","27","3225","293",,,"147","59","315","176","756",,"230","36","4859","2131","613",
,"48","77","209","42","21","808","2581","43","159","22","5320","123","43","27","3349","296",,,"149","60","315","178","782",,"235","36","5110","2211","625",
,"48","76","207","42","21","839","2686","43","163","22","5620","124","43","27","3482","306",,,"152","61","323","182","813",,"240","36","5392","2302","644",
,"51","76","209","41","21","863","2814","42","167","22","5984","127","43","27","3620","310",,,"153","61","328","184","839",,"249","36","5696","2405","665",
,"54","76","208","41","21","890","2914","42","169","24","6364","128","43","27","3789","313",,,"155","60","337","191","873",,"252","36","6019","2537","690",
,"56","75","208","40","21","914","3020","42","174","24","6746","133","43","27","3942","321",,,"160","61","345","199","910",,"258","36","6339","2650","710",
,"57","76","207","40","21","944","3157","42","178","25","7143","139","42","27","4131","333",,,"161","62","355","204","961",,"267","36","6704","2780","736",
,"57","75","205","40","20","977","3309","41","181","26","7565","142","42","27","4297","343",,,"161","63","364","212","1006",,"275","35","7078","2919","761",
,"56","75","209","40","20","1005","3464","41","182","27","8005","143","42","27","4483","353",,,"157","65","379","220","1034",,"287","36","7489","3053","790",
,"56","74","216","40","20","1030","3616","40","185","28","8533","148","42","27","4688","362",,,"155","64","385","231","1075",,"292","36","7953","3206","809",
,"56","73","218","40","20","1067","3766","39","185","28","9062","150","42","27","4921","368",,,"154","63","395","241","1097",,"298","36","8424","3385","833",
,"56","73","221","40","20","1101","3946","39","192","29","9632","152","43","26","5166","373",,,"156","63","415","246","1135",,"301","36","8918","3566","871",
,"56","74","221","41","20","1136","4133","37","195","30",,"154","43","25","5444","382",,,"158","63","434","246","1182",,"307","36","9483","3727","908",
,"56","74","220","41","20","1179","4338","38","194","30",,"156","43","25","5757","395",,,"160","61","445","250","1238",,"316","36",,"3925","948",
,"57","74","221","41","20","1222","4542","38","196","31",,"159","43","25","6035","405",,,"162","58","466","259","1283",,"317","36",,"4120","986",
,"57","74","215","41","20","1255","4769","37","200","31",,"161","44","25","6348","418",,,"167","59","484","261","1339",,"329","37",,"4329","1021",
,"57","73","212","41","20","1308","4993","37","203","31",,"166","44","25","6660","425",,,"169","61","497","268","1406",,"333","39",,"4535","1065",
,"58","73","215","40","20","1354","5255","37","208","31",,"171","45","24","7008","430",,,"173","60","518","276","1446",,"342","43",,"4757","1101",
,"60","73","215","40","20","1407","5511","37","209","31",,"174","45","23","7358","436",,,"176","58","535","286","1495",,"355","45",,"4971","1137",
,"60","74","216","39","20","1459","5767","36","213","31",,"176","45","23","7724","445",,,"180","59","556","296","1546",,"370","45",,"5200","1167",
,"62","74","216","39","20","1512","6051","35","217","29",,"181","44","23","8112","452",,,"185","62","570","307","1611",,"388","46",,"5464","1219",
,"62","75","216","39","20","1552","6377","35","222","29",,"182","44","23","8572","464",,,"193","62","586","315","1662",,"399","47",,"5727","1271",
,"62","76","219","38","20","1613","6713","35","222","29",,"187","46","23","9000","478",,,"197","62","605","324","1735",,"417","48",,"6034","1322",
,"63","80","219","38","19","1662","7081","35","226","28",,"193","46","23","9529","491",,,"198","62","624","336","1788",,"429","50",,"6346","1385",
,"63","83","225","38","19","1731","7519","35","233","28",,"203","46","23",,"506",,,"203","61","639","348","1860",,"442","50",,"6714","1449",
,"64","85","227","38","19","1814","7922","35","238","28",,"213","47","23",,"523",,,"203","60","666","356","1945",,"452","51",,"7024","1523",
,"66","86","231","38","19","1900","8386","35","245","28",,"216","48","23",,"538",,,"207","60","694","362","2019",,"470","53",,"7384","1571",
,"67","88","233","37","19","1978","8875","35","250","28",,"226","47","23",,"558",,,"212","60","712","369","2128",,"485","53",,"7761","1653",
,"67","91","239","37","19","2055","9473","33","252","28",,"234","47","22",,"579",,,"216","60","741","370","2231",,"502","53",,"8134","1731",
,"67","93","241","37","19","2132",,"33","259","28",,"241","47","22",,"603",,,"219","60","768","381","2334",,"512","53",,"8516","1815",
,"67","94","242","37","18","2216",,"33","264","28",,"245","47","22",,"622",,,"223","60","793","385","2437",,"534","53",,"8941","1895",
,"67","95","244","37","18","2312",,"32","268","28",,"249","47","22",,"646",,,"226","60","824","399","2538",,"558","53",,"9412","1985",
,"68","95","254","37","18","2398",,"31","272","28",,"253","48","23",,"677",,,"229","60","853","404","2640",,"581","53",,"9879","2060",
,"69","94","257","36","18","2503",,"31","276","28",,"257","49","23",,"705",,,"231","60","896","415","2765",,"600","55",,,"2145",
,"68","94","265","36","18","2622",,"31","286","28",,"257","49","25",,"727",,,"233","59","928","426","2904",,"622","57",,,"2236",
,"68","96","274","36","18","2744",,"31","293","28",,"257","50","25",,"750",,,"234","59","975","444","3054",,"639","58",,,"2341",
,"68","97","277","36","18","2885",,"33","297","28",,"261","50","25",,"775",,,"237","60","1015","455","3203",,"657","57",,,"2461",
,"68","98","285","36","18","3025",,"34","298","28",,"266","50","26",,"793",,,"245","60","1062","469","3337",,"681","58",,,"2570",
,"67","98","285","36","18","3152",,"35","307","30",,"270","50","26",,"817",,,"251","61","1103","489","3508",,"707","59",,,"2690",
,"67","102","286","36","19","3292",,"36","313","30",,"273","49","26",,"841",,,"256","60","1149","503","3720",,"741","60",,,"2815",
,"67","103","288","36","20","3433",,"37","321","30",,"276","48","26",,"869",,,"262","60","1201","522","3912",,"766","61",,,"2926",
,"67","105","292","36","20","3573",,"38","322","31",,"282","47","27",,"901",,,"262","60","1258","539","4147",,"807","62",,,"3076",
,"66","104","296","36","20","3733",,"40","326","31",,"289","47","28",,"939",,,"264","60","1312","557","4358",,"836","63",,,"3215",
,"67","105","300","36","20","3905",,"41","338","31",,"290","47","28",,"973",,,"271","59","1370","575","4559",,"887","64",,,"3358",
,"67","106","303","35","20","4092",,"42","345","31",,"293","46","29",,"1012",,,"280","59","1432","588","4797",,"930","64",,,"3527",
,"67","105","307","33","17","4299",,"42","355","32",,"295","46","30",,"1041",,,"285","59","1505","603","5041",,"975","63",,,"3717",
,"68","105","315","33","17","4525",,"42","364","34",,"296","46","30",,"1067",,,"285","59","1575","624","5342",,"1021","62",,,"3906",
,"68","105","316","32","17","4797",,"41","368","35",,"294","46","29",,"1100",,,"292","58","1657","647","5629",,"1076","62",,,"4087",
,"68","108","320","32","17","5043",,"41","375","36",,"302","43","29",,"1130",,,"298","56","1744","670","5901",,"1129","62",,,"4279",
,"67","111","322","32","17","5292",,"40","380","36",,"311","43","29",,"1159",,,"303","56","1841","691","6223",,"1175","62",,,"4506",
,"66","112","326","32","17","5574",,"40","388","36",,"320","43","29",,"1210",,,"308","56","1955","723","6567",,"1232","62",,,"4744",
,"67","111","328","31","17","5869",,"40","398","37",,"331","43","29",,"1249",,,"316","56","2045","750","6900",,"1294","64",,,"4984",
,"68","112","335","30","17","6210",,"40","404","37",,"342","43","29",,"1299",,,"322","56","2136","777","7266",,"1342","64",,,"5218",
,"67","111","349","30","17","6582",,"40","410","37",,"355","42","29",,"1345",,,"328","57","2233","801","7668",,"1389","66",,,"5456",
,"67","113","354","29","17","6992",,"39","417","37",,"368","42","28",,"1391",,,"334","57","2339","834","8108",,"1454","66",,,"5718",
,"67","113","358","29","17","7402",,"39","433","38",,"387","42","28",,"1440",,,"338","57","2445","877","8530",,"1531","66",,,"6007",
,"67","112","367","29","17","7777",,"39","443","37",,"396","41","28",,"1484",,,"347","57","2570","919","9003",,"1612","65",,,"6288",
,"66","116","370","29","17","8180",,"39","456","38",,"414","41","28",,"1548",,,"354","57","2700","949","9540",,"1695","65",,,"6608",
,"66","118","370","29","17","8644",,"39","467","38",,"432","41","28",,"1608",,,"363","57","2838","993",,,"1780","64",,,"6944",
,"68","120","383","29","17","9142",,"39","479","38",,"443","41","28",,"1662",,,"375","57","2980","1032",,,"1857","64",,,"7292",
,"71","124","396","29","17","9705",,"39","485","39",,"456","41","28",,"1737",,,"386","56","3127","1062",,,"1941","66",,,"7673",
,"73","124","400","29","17",,,"38","491","39",,"469","41","28",,"1797",,,"395","56","3266","1094",,,"2047","69",,,"8035",
,"77","125","414","29","17",,,"38","498","39",,"485","41","30",,"1876",,,"400","57","3428","1128",,,"2158","69",,,"8458",
,"76","125","421","28","17",,,"38","503","39",,"508","41","30",,"1949",,,"405","56","3594","1166",,,"2250","69",,,"8935",
,"78","125","437","28","17",,,"36","520","39",,"528","41","30",,"2017",,,"414","55","3764","1204",,,"2341","69",,,"9444",
,"82","125","449","28","17",,,"35","533","39",,"550","41","30",,"2096",,,"418","54","3929","1258",,,"2445","65",,,"9940",
,"83","127","462","27","17",,,"35","541","39",,"574","41","30",,"2181",,,"438","53","4129","1290",,,"2577","65",,,,
,"84","128","476","27","17",,,"35","551","40",,"596","41","30",,"2273",,,"452","53","4344","1349",,,"2684","65",,,,
,"83","127","491","27","17",,,"35","555","41",,"619","41","30",,"2373",,,"454","53","4581","1407",,,"2823","65",,,,
,"84","129","501","27","17",,,"35","569","41",,"639","41","30",,"2481",,,"465","52","4796","1467",,,"2964","63",,,,
,"85","130","516","27","17",,,"35","594","42",,"663","41","30",,"2576",,,"466","52","5013","1526",,,"3121","63",,,,
,"89","131","519","27","17",,,"34","614","42",,"686","40","30",,"2676",,,"480","52","5260","1585",,,"3276","63",,,,
,"89","131","540","27","17",,,"33","629","42",,"703","40","30",,"2790",,,"495","52","5546","1653",,,"3451","64",,,,
,"89","130","545","27","17",,,"33","646","42",,"720","39","30",,"2907",,,"509","51","5830","1732",,,"3623","64",,,,
,"89","130","552","28","17",,,"33","657","42",,"746","38","30",,"3031",,,"517","51","6127","1795",,,"3812","65",,,,
,"89","132","563","28","17",,,"33","673","42",,"771","38","30",,"3174",,,"526","52","6424","1866",,,"4019","67",,,,
,"88","134","579","28","17",,,"32","689","43",,"794","38","30",,"3301",,,"542","52","6739","1960",,,"4233","67",,,,
,"88","136","599","28","17",,,"32","711","43",,"830","38","30",,"3423",,,"555","53","7084","2038",,,"4468","67",,,,
,"90","138","617","28","17",,,"32","732","45",,"849","38","30",,"3558",,,"575","54","7489","2134",,,"4687","69",,,,
,"90","140","633","28","17",,,"33","764","47",,"878","38","31",,"3711",,,"588","54","7864","2228",,,"4931","71",,,,
,"91","143","658","28","17",,,"31","787","49",,"915","37","31",,"3860",,,"599","56","8266","2342",,,"5172","72",,,,
,"90","146","685","28","17",,,"31","803","49",,"947","37","30",,"4024",,,"609","56","8738","2474",,,"5456","72",,,,
,"89","150","711","28","17",,,"31","831","49",,"991","37","31",,"4200",,,"623","57","9258","2602",,,"5761","73",,,,
,"90","153","726","28","17",,,"31","843","49",,"1027","36","29",,"4389",,,"635","57","9757","2733",,,"6072","71",,,,
,"92","152","746","28","17",,,"30","872","50",,"1069","36","29",,"4600",,,"648","57",,"2875",,,"6445","72",,,,
,"95","153","764","28","17",,,"29","904","50",,"1114","36","29",,"4802",,,"670","57",,"3006",,,"6846","72",,,,
,"95","152","787","27","17",,,"28","928","51",,"1162","36","29",,"5024",,,"686","60",,"3158",,,"7265","72",,,,
,"95","151","811","27","17",,,"28","949","52",,"1217","36","29",,"5262",,,"695","62",,"3302",,,"7692","70",,,,
,"99","154","829","27","16",,,"27","968","53",,"1268","36","29",,"5529",,,"710","61",,"3461",,,"8128","69",,,,
,"100","156","858","27","16",,,"27","1000","54",,"1328","36","29",,"5772",,,"727","62",,"3625",,,"8576","69",,,,
,"100","160","884","27","16",,,"27","1029","54",,"1378","36","28",,"6025",,,"749","63",,"3787",,,"9083","69",,,,
,"102","161","903","27","16",,,"25","1063","53",,"1451","36","28",,"6331",,,"769","61",,"3979",,,"9667","69",,,,
,"103","166","939","27","16",,,"25","1098","53",,"1542","35","28",,"6643",,,"783","64",,"4179",,,,"68",,,,
,"103","169","966","26","16",,,"25","1128","53",,"1613","34","27",,"6962",,,"797","64",,"4381",,,,"70",,,,
,"105","174","1004","26","16",,,"25","1166","55",,"1696","34","27",,"7323",,,"817","64",,"4613",,,,"72",,,,
,"104","177","1028","26","16",,,"23","1210","54",,"1799","34","28",,"7726",,,"841","64",,"4836",,,,"75",,,,
,"103","180","1064","26","16",,,"23","1242","53",,"1909","34","27",,"8134",,,"862","65",,"5067",,,,"76",,,,
,"103","183","1115","26","16",,,"23","1302","53",,"2008","34","28",,"8592",,,"887","66",,"5343",,,,"78",,,,
,"103","190","1153","25","16",,,"23","1352","52",,"2129","34","28",,"9033",,,"909","66",,"5643",,,,"79",,,,
,"102","205","1202","25","16",,,"23","1401","51",,"2232","34","29",,"9538",,,"938","67",,"5958",,,,"81",,,,
,"103","214","1248","25","16",,,"22","1456","52",,"2352","34","29",,,,,"955","65",,"6296",,,,"81",,,,
,"104","219","1298","25","16",,,"22","1504","52",,"2466","34","29",,,,,"991","66",,"6650",,,,"82",,,,
,"107","222","1333","24","16",,,"21","1555","51",,"2584","34","29",,,,,"1031","67",,"7007",,,,"81",,,,
,"105","229","1380","24","16",,,"21","1619","52",,"2711","34","29",,,,,"1063","68",,"7369",,,,"84",,,,
,"107","233","1440","24","16",,,"20","1653","52",,"2829","34","29",,,,,"1093","69",,"7779",,,,"88",,,,
,"107","235","1480","24","16",,,"20","1711","52",,"2974","34","29",,,,,"1128","69",,"8208",,,,"90",,,,
,"107","236","1543","24","15",,,"20","1751","51",,"3132","34","29",,,,,"1174","68",,"8675",,,,"93",,,,
,"110","239","1603","24","15",,,"20","1807","52",,"3296","34","29",,,,,"1217","67",,"9136",,,,"93",,,,
,"110","247","1658","24","15",,,"20","1876","52",,"3481","34","29",,,,,"1249","67",,"9668",,,,"95",,,,
,"108","250","1726","24","15",,,"20","1940","51",,"3685","34","29",,,,,"1290","69",,,,,,"94",,,,
,"107","256","1802","24","15",,,"21","2026","50",,"3880","35","28",,,,,"1338","70",,,,,,"95",,,,
,"107","260","1873","25","15",,,"22","2115","50",,"4102","36","28",,,,,"1391","71",,,,,,"96",,,,
,"108","269","1964","26","15",,,"22","2208","50",,"4373","37","28",,,,,"1441","73",,,,,,"97",,,,
,"105","274","2041","26","15",,,"22","2294","49",,"4634","39","28",,,,,"1490","73",,,,,,"98",,,,
,"106","282","2124","27","15",,,"22","2378","50",,"4941","41","28",,,,,"1546","73",,,,,,"100",,,,
,"106","290","2201","29","15",,,"21","2482","51",,"5239","43","28",,,,,"1585","73",,,,,,"103",,,,
,"104","300","2287","29","15",,,"21","2589","52",,"5567","45","28",,,,,"1638","74",,,,,,"103",,,,
,"102","311","2395","30","14",,,"21","2712","52",,"5929","46","28",,,,,"1703","74",,,,,,"103",,,,
,"100","318","2503","31","13",,,"21","2839","52",,"6306","48","28",,,,,"1767","74",,,,,,"103",,,,
,"100","327","2616","31","13",,,"21","2949","53",,"6763","48","28",,,,,"1841","72",,,,,,"106",,,,
,"101","333","2740","31","13",,,"21","3080","54",,"7197","53","28",,,,,"1904","72",,,,,,"111",,,,
,"101","340","2859","30","13",,,"21","3225","54",,"7722","56","28",,,,,"1978","73",,,,,,"113",,,,
,"101","349","2989","29","13",,,"21","3389","53",,"8285","58","28",,,,,"2044","74",,,,,,"117",,,,
,"102","356","3128","30","13",,,"22","3554","53",,"8868","59","28",,,,,"2134","75",,,,,,"121",,,,
,"101","364","3286","30","13",,,"22","3754","53",,"9524","59","28",,,,,"2231","75",,,,,,"127",,,,
,"102","376","3444","32","13",,,"22","3930","53",,,"59","28",,,,,"2330","75",,,,,,"129",,,,
,"104","385","3603","32","13",,,"22","4148","54",,,"60","28",,,,,"2447","75",,,,,,"130",,,,
,"105","391","3772","32","13",,,"22","4357","53",,,"61","28",,,,,"2563","75",,,,,,"133",,,,
,"110","396","3965","34","13",,,"22","4589","53",,,"61","28",,,,,"2699","76",,,,,,"137",,,,
,"113","402","4164","37","13",,,"22","4854","53",,,"61","28",,,,,"2826","78",,,,,,"137",,,,
,"120","408","4356","38","13",,,"22","5149","53",,,"61","28",,,,,"2984","80",,,,,,"138",,,,
,"122","418","4540","40","13",,,"22","5425","53",,,"62","28",,,,,"3124","79",,,,,,"142",,,,
,"127","431","4761","40","13",,,"22","5720","53",,,"63","28",,,,,"3266","81",,,,,,"145",,,,
,"128","437","4982","41","13",,,"22","6024","53",,,"65","28",,,,,"3443","81",,,,,,"146",,,,
,"127","445","5224","43","13",,,"22","6396","51",,,"67","28",,,,,"3604","82",,,,,,"148",,,,
,"128","456","5477","44","13",,,"21","6765","50",,,"69","28",,,,,"3778","85",,,,,,"150",,,,
,"127","468","5754","46","13",,,"21","7198","50",,,"67","28",,,,,"3976","85",,,,,,"155",,,,
,"126","480","6055","46","13",,,"21","7659","49",,,"66","28",,,,,"4179","90",,,,,,"161",,,,
,"127","489","6429","46","13",,,"21","8184","49",,,"65","28",,,,,"4405","92",,,,,,"165",,,,
,"129","497","6759","45","13",,,"20","8723","51",,,"65","28",,,,,"4645","93",,,,,,"170",,,,
,"130","508","7166","45","13",,,"20","9303","50",,,"65","28",,,,,"4881","94",,,,,,"173",,,,
,"130","517","7530","44","13",,,"20","9930","50",,,"66","28",,,,,"5125","100",,,,,,"173",,,,
,"131","522","7954","44","12",,,"20",,"51",,,"67","28",,,,,"5406","103",,,,,,"173",,,,
,"132","532","8429","45","12",,,"19",,"51",,,"66","27",,,,,"5718","105",,,,,,"180",,,,
,"135","547","8924","45","11",,,"19",,"52",,,"66","27",,,,,"6035","109",,,,,,"181",,,,
,"137","560","9441","45","11",,,"19",,"52",,,"65","26",,,,,"6412","110",,,,,,"184",,,,
,"140","583",,"44","11",,,"19",,"52",,,"65","25",,,,,"6786","111",,,,,,"187",,,,
,"139","593",,"44","11",,,"19",,"53",,,"65","25",,,,,"7175","114",,,,,,"187",,,,
,"144","602",,"45","11",,,"19",,"53",,,"65","24",,,,,"7603","114",,,,,,"189",,,,
,"147","619",,"45","11",,,"19",,"54",,,"65","24",,,,,"8071","116",,,,,,"190",,,,
